Color,Name,Kms_Driven,Owner,Fuel,RTO,Tranmission,Price,Body_type,Variant,Airbags,Alloy_wheels,Cruise_control,Infotainment_system,Parking_sensors,Push_button_start,Steering_mounted_controls,Sunroof_moonroof
silver,2017 Maruti IGNIS,"65,837 KM",2ND,PETROL,KA-05,Manual,"₹4,98,000",hatchback,DELTA 1.2Manual,1.0,,,,,,1.0,
silver,2016 Maruti Baleno,"63,146 KM",1ST,PETROL,MH-43,Manual,"₹5,45,000",hatchback,DELTA PETROL 1.2Manual,1.0,,,,1.0,,1.0,
silver,2018 Hyundai Eon,"19,720 KM",1ST,PETROL,GJ-04,Manual,"₹3,61,000",hatchback,ERA +Manual,,,,,,,,
silver,2015 Maruti Wagon R 1.0,"67,322 KM",3RD,PETROL,TS-04,Manual,"₹3,51,000",hatchback,VXIManual,,,,,,,,
silver,2020 Hyundai NEW SANTRO,"31,723 KM",1ST,PETROL,KA-05,Manual,"₹5,33,000",hatchback,MAGNAManual,1.0,,,,1.0,,1.0,
silver,2021 Maruti Baleno,"7,283 KM",1ST,PETROL,GJ-01,Automatic,"₹8,09,000",hatchback,ZETA CVT PETROL 1.2Automatic,1.0,1.0,,1.0,1.0,1.0,1.0,
silver,2019 Maruti Baleno,"19,262 KM",1ST,PETROL,GJ-06,Manual,"₹7,25,000",hatchback,ZETA PETROL 1.2Manual,1.0,1.0,,1.0,1.0,1.0,1.0,
silver,2021 Tata ALTROZ,"67,177 KM",1ST,DIESEL,TS-08,Manual,"₹8,25,000",hatchback,XT DIESELManual,1.0,,1.0,1.0,1.0,1.0,1.0,
silver,2014 Maruti Wagon R 1.0,"88,879 KM",1ST,CNG,MH-14,Manual,"₹4,08,000",hatchback,LXI CNGManual,,,,,,,,
silver,2018 Hyundai Grand i10,"21,668 KM",2ND,PETROL,MH-47,Automatic,"₹6,05,000",hatchback,SPORTZ AT 1.2 KAPPA VTVTAutomatic,1.0,1.0,,1.0,1.0,,1.0,
silver,2021 Maruti S PRESSO,"39,734 KM",1ST,PETROL,MH-12,Automatic,"₹5,18,000",hatchback,VXI AMTAutomatic,1.0,,,,1.0,,,
silver,2021 Maruti S PRESSO,"10,023 KM",1ST,PETROL,MH-14,Manual,"₹4,47,000",hatchback,VXI+Manual,1.0,,,1.0,1.0,,1.0,
silver,2020 Maruti Alto,"69,667 KM",1ST,PETROL,KA-51,Manual,"₹3,73,000",hatchback,VXIManual,,,,,,,,
silver,2016 Maruti Celerio,"33,371 KM",1ST,PETROL,KA-41,Automatic,"₹4,64,000",hatchback,ZXI AMTAutomatic,,,,,,,,
silver,2017 Maruti Alto 800,"53,379 KM",1ST,PETROL,TS-08,Manual,"₹3,05,000",hatchback,LXIManual,,,,,,,,
silver,2017 Maruti Baleno,"88,281 KM",1ST,PETROL,GJ-01,Manual,"₹5,01,000",hatchback,DELTA PETROL 1.2Manual,1.0,,,,1.0,,1.0,
silver,2021 Maruti Baleno,"5,891 KM",1ST,PETROL,WB-02,Automatic,"₹7,81,000",hatchback,ZETA CVT PETROL 1.2Automatic,1.0,1.0,,1.0,1.0,1.0,1.0,
silver,2014 Maruti Wagon R 1.0,"22,277 KM",2ND,CNG,MH-03,Manual,"₹3,60,000",hatchback,LXI CNGManual,,,,,,,,
silver,2022 Maruti IGNIS,"7,648 KM",1ST,PETROL,MP-09,Manual,"₹6,57,000",hatchback,ZETA 1.2Manual,1.0,1.0,,1.0,1.0,1.0,1.0,
silver,2021 Datsun Redi Go,"12,786 KM",1ST,PETROL,KA-36,Manual,"₹4,43,000",hatchback,T(O) 1.0Manual,1.0,,,1.0,1.0,,,
silver,2016 Maruti Wagon R 1.0,"92,096 KM",1ST,PETROL,TS-15,Manual,"₹4,31,000",hatchback,VXI OPTManual,,,,,,,,
silver,2017 Maruti Wagon R 1.0,"52,292 KM",2ND,PETROL,KA-01,Automatic,"₹4,91,000",hatchback,VXI AMTAutomatic,,,,,,,,
silver,2015 Hyundai Grand i10,"41,436 KM",1ST,PETROL,TS-09,Manual,"₹4,80,000",hatchback,ASTA 1.2 KAPPA VTVTManual,,,,,,,,
silver,2019 Renault Kwid,"57,987 KM",1ST,PETROL,KA-25,Manual,"₹4,31,000",hatchback,RXT 1.0 (O)Manual,,,,,,,,
silver,2018 Maruti IGNIS,"98,235 KM",1ST,PETROL,GJ-27,Manual,"₹3,66,000",hatchback,SIGMA 1.2Manual,1.0,,,,,,,
silver,2015 Hyundai Grand i10,"34,857 KM",1ST,PETROL,KA-04,Manual,"₹5,17,000",hatchback,SPORTZ 1.2 KAPPA VTVTManual,,,,,1.0,,,
silver,2014 Maruti Wagon R 1.0,"97,752 KM",1ST,PETROL,HR-30,Manual,"₹2,87,000",hatchback,VXIManual,,,,,,,,
silver,2015 Maruti Wagon R 1.0,"37,064 KM",1ST,CNG,MH-47,Manual,"₹3,98,000",hatchback,LXI CNGManual,,,,,,,,
silver,2013 Hyundai i10,"72,733 KM",2ND,PETROL,KA-03,Automatic,"₹3,76,000",hatchback,SPORTZ 1.2 ATAutomatic,,,,,,,,
silver,2016 Hyundai Grand i10,"56,732 KM",1ST,PETROL,GJ-06,Automatic,"₹5,56,000",hatchback,ASTA (O) AT 1.2 KAPPA VTVTAutomatic,1.0,1.0,,,1.0,,1.0,
silver,2018 Maruti Baleno,"67,906 KM",1ST,PETROL,GJ-16,Automatic,"₹6,17,000",hatchback,ALPHA CVT PETROL 1.2Automatic,1.0,1.0,,1.0,1.0,1.0,1.0,
silver,2021 Toyota Glanza,"59,859 KM",2ND,PETROL,TS-08,Manual,"₹8,07,000",hatchback,VManual,1.0,1.0,,1.0,1.0,1.0,1.0,
silver,2018 Hyundai Grand i10,"24,928 KM",1ST,PETROL,MH-47,Manual,"₹5,16,000",hatchback,SPORTZ 1.2 KAPPA VTVTManual,1.0,,,1.0,1.0,,1.0,
silver,2019 Honda Jazz,"35,714 KM",1ST,PETROL,TS-08,Manual,"₹7,12,000",hatchback,1.2L I-VTEC VXManual,1.0,1.0,,1.0,1.0,1.0,1.0,
silver,2020 Renault Kwid,"39,779 KM",1ST,PETROL,KA-53,Automatic,"₹5,26,000",hatchback,RXT 1.0 AMT (O)Automatic,1.0,,,1.0,1.0,,,
silver,2019 Hyundai Elite i20,"41,770 KM",1ST,PETROL,MH-14,Manual,"₹7,02,000",hatchback,SPORTZ PLUS 1.2Manual,1.0,,,1.0,1.0,,1.0,
silver,2020 Hyundai NEW SANTRO,"78,314 KM",1ST,CNG,GJ-07,Manual,"₹5,07,000",hatchback,SPORTZ EXECUTIVE MT CNGManual,,,,,,,,
silver,2021 Maruti Swift,"17,543 KM",1ST,PETROL,GJ-06,Manual,"₹8,10,000",hatchback,ZXI PLUSManual,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
silver,2013 Maruti Alto 800,"55,292 KM",2ND,PETROL,KA-41,Manual,"₹2,70,000",hatchback,VXIManual,,,,,,,,
silver,2014 Hyundai Grand i10,"62,437 KM",1ST,PETROL,KA-51,Manual,"₹4,47,000",hatchback,SPORTZ 1.2 KAPPA VTVTManual,,,,,1.0,,,
silver,2019 Hyundai Grand i10,"24,967 KM",1ST,PETROL,DL-8C,Manual,"₹5,07,000",hatchback,SPORTZ 1.2 KAPPA VTVTManual,,,,,,,,
silver,2021 Tata Tiago,"62,832 KM",1ST,PETROL,TS-32,Manual,"₹5,88,000",hatchback,XT PETROLManual,1.0,,,,1.0,,,
silver,2019 Honda Jazz,"43,500 KM",2ND,PETROL,MH-12,Automatic,"₹8,14,000",hatchback,1.2L I-VTEC VX CVTAutomatic,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
silver,2016 Maruti Celerio,"25,414 KM",1ST,PETROL,KA-53,Automatic,"₹4,78,000",hatchback,ZXI AMTAutomatic,,,,,,,,
silver,2021 Maruti Celerio,"28,516 KM",1ST,CNG,MH-12,Manual,"₹6,70,000",hatchback,VXI CNGManual,,,,,,,,
silver,2015 Maruti Wagon R 1.0,"55,353 KM",1ST,PETROL,TS-08,Manual,"₹3,72,000",hatchback,VXIManual,,,,,,,,
silver,2014 Maruti Alto 800,"75,292 KM",1ST,PETROL,TN-10,Manual,"₹2,79,000",hatchback,LXIManual,,,,,,,,
silver,2017 Maruti Baleno,"39,033 KM",1ST,PETROL,HR-51,Manual,"₹5,04,000",hatchback,DELTA PETROL 1.2Manual,1.0,,,,1.0,,1.0,
silver,2018 Renault Kwid,"75,150 KM",1ST,PETROL,KA-41,Automatic,"₹4,35,000",hatchback,RXT 1.0 AMT (O)Automatic,1.0,,,1.0,1.0,,,
silver,2015 Maruti Celerio,"64,094 KM",1ST,CNG,MH-04,Manual,"₹4,41,000",hatchback,VXI CNGManual,,,,,,,,
silver,2021 Maruti S PRESSO,"45,975 KM",1ST,CNG,GJ-27,Manual,"₹4,82,000",hatchback,VXI CNGManual,,,,,,,,
silver,2016 Maruti Baleno,"52,662 KM",1ST,PETROL,MH-14,Manual,"₹5,97,000",hatchback,ZETA PETROL 1.2Manual,1.0,1.0,,,1.0,1.0,1.0,
silver,2015 Hyundai Grand i10,"91,383 KM",1ST,PETROL,KA-05,Manual,"₹4,66,000",hatchback,SPORTZ 1.2 KAPPA VTVTManual,,,,,,,,
silver,2021 Maruti S PRESSO,"12,450 KM",1ST,PETROL,DL-1C,Manual,"₹4,52,000",hatchback,VXI+Manual,1.0,,,1.0,1.0,,1.0,
silver,2015 Hyundai Grand i10,"31,234 KM",2ND,PETROL,KA-51,Manual,"₹4,84,000",hatchback,SPORTZ 1.2 KAPPA VTVTManual,,,,,,,,
silver,2017 Hyundai Elite i20,"18,743 KM",1ST,PETROL,UP-14,Manual,"₹6,15,000",hatchback,SPORTZ 1.2Manual,1.0,,,,,,1.0,
silver,2015 Maruti Wagon R 1.0,"63,478 KM",1ST,PETROL,MH-02,Manual,"₹3,30,000",hatchback,VXIManual,,,,,,,,
silver,2017 Honda Jazz,"67,961 KM",2ND,PETROL,TS-08,Manual,"₹5,97,000",hatchback,1.2L I-VTEC SVManual,1.0,,,,1.0,,1.0,
silver,2019 Maruti Baleno,"35,720 KM",1ST,PETROL,GJ-06,Manual,"₹6,77,000",hatchback,DELTA PETROL 1.2Manual,1.0,,,,1.0,,1.0,
silver,2018 Hyundai Elite i20,"29,885 KM",1ST,PETROL,WB-02,Manual,"₹5,69,000",hatchback,MAGNA EXECUTIVE 1.2Manual,,,,,,,,
silver,2018 Maruti IGNIS,"82,475 KM",1ST,PETROL,GJ-01,Manual,"₹3,83,000",hatchback,SIGMA 1.2Manual,1.0,,,,,,,
silver,2016 Maruti Swift,"65,029 KM",1ST,PETROL,KA-41,Manual,"₹5,95,000",hatchback,VXIManual,,,,,,,,
silver,2017 Hyundai Grand i10,"49,276 KM",1ST,PETROL,TN-01,Manual,"₹5,24,000",hatchback,SPORTZ 1.2 KAPPA VTVTManual,1.0,,,,1.0,,1.0,
silver,2018 Tata Tiago,"20,960 KM",1ST,PETROL,TN-19,Manual,"₹5,11,000",hatchback,XZ PETROLManual,1.0,1.0,,,1.0,,1.0,
silver,2021 Hyundai NEW SANTRO,"31,765 KM",2ND,PETROL,TS-07,Automatic,"₹6,32,000",hatchback,SPORTZ AMTAutomatic,1.0,,,1.0,1.0,,1.0,
silver,2013 Maruti Ritz,"71,852 KM",1ST,PETROL,KA-04,Manual,"₹3,91,000",hatchback,VXIManual,,,,,,,,
silver,2019 Maruti Celerio X,"60,464 KM",1ST,PETROL,GJ-09,Manual,"₹4,70,000",hatchback,ZXIManual,1.0,,,1.0,,,1.0,
silver,2021 Hyundai GRAND I10 NIOS,"27,381 KM",2ND,PETROL,PB-18,Manual,"₹6,05,000",hatchback,MAGNA 1.2 KAPPA VTVTManual,,,,,,,,
silver,2016 Maruti Celerio,"1,04,320 KM",1ST,PETROL,KA-50,Automatic,"₹4,26,000",hatchback,VXI AMT (O)Automatic,1.0,,,,,,,
silver,2015 Hyundai Grand i10,"61,975 KM",2ND,PETROL,KA-51,Manual,"₹4,64,000",hatchback,SPORTZ 1.2 KAPPA VTVTManual,,,,,,,,
silver,2020 Maruti S PRESSO,"47,777 KM",1ST,PETROL,GJ-08,Manual,"₹4,35,000",hatchback,VXI+Manual,1.0,,,1.0,1.0,,1.0,
silver,2021 Maruti New Wagon-R,"42,753 KM",1ST,CNG,MH-05,Manual,"₹5,72,000",hatchback,LXI CNG (O) 1.0Manual,1.0,,,,1.0,,,
silver,2021 Maruti Celerio,"60,191 KM",1ST,CNG,MH-12,Manual,"₹6,63,000",hatchback,VXI CNGManual,,,,,,,,
silver,2013 Maruti Ritz,"70,400 KM",2ND,PETROL,KA-04,Manual,"₹3,98,000",hatchback,VXIManual,,,,,,,,
silver,2020 Maruti Baleno,"9,724 KM",1ST,PETROL,KA-02,Automatic,"₹8,60,000",hatchback,ALPHA CVT PETROL 1.2Automatic,1.0,1.0,,1.0,1.0,1.0,1.0,
silver,2019 Hyundai NEW SANTRO,"61,504 KM",1ST,PETROL,TN-07,Automatic,"₹5,25,000",hatchback,SPORTZ AMTAutomatic,1.0,,,1.0,,,,
silver,2020 Maruti Baleno,"21,031 KM",1ST,PETROL,GJ-03,Manual,"₹6,77,000",hatchback,DELTA PETROL 1.2Manual,,,,,,,,
silver,2018 Hyundai Grand i10,"45,370 KM",2ND,PETROL,KA-22,Manual,"₹5,63,000",hatchback,MAGNA 1.2 KAPPA VTVTManual,1.0,,,,,,,
silver,2019 Maruti Celerio X,"54,711 KM",1ST,PETROL,HR-36,Manual,"₹4,64,000",hatchback,ZXI (O)Manual,1.0,1.0,,1.0,1.0,,1.0,
silver,2018 Hyundai Grand i10,"56,030 KM",1ST,PETROL,MH-48,Manual,"₹4,56,000",hatchback,MAGNA 1.2 KAPPA VTVTManual,1.0,,,,,,,
silver,2018 Maruti Alto K10,"54,171 KM",2ND,CNG,MH-47,Manual,"₹3,75,000",hatchback,LXI CNGManual,,,,,,,,
silver,2012 Maruti Wagon R 1.0,"70,384 KM",2ND,PETROL,AP-10,Manual,"₹3,11,000",hatchback,LXIManual,,,,,,,,
silver,2015 Hyundai Grand i10,"67,864 KM",2ND,PETROL,KA-03,Automatic,"₹5,02,000",hatchback,ASTA AT 1.2 KAPPA VTVTAutomatic,,1.0,,,1.0,,1.0,
silver,2021 Maruti Baleno,"45,416 KM",1ST,PETROL,HR-36,Automatic,"₹7,91,000",hatchback,ZETA CVT PETROL 1.2Automatic,1.0,1.0,,1.0,1.0,1.0,1.0,
silver,2016 Maruti Celerio,"48,446 KM",1ST,PETROL,KA-04,Automatic,"₹4,59,000",hatchback,ZXI AMTAutomatic,,,,,,,,
silver,2015 Maruti Alto 800,"37,521 KM",2ND,PETROL,KA-04,Manual,"₹3,22,000",hatchback,LXIManual,,,,,,,,
silver,2015 Maruti Celerio,"66,113 KM",2ND,PETROL,KA-05,Automatic,"₹4,40,000",hatchback,ZXI AMTAutomatic,1.0,,,,,,1.0,
silver,2020 Renault Kwid,"7,376 KM",1ST,PETROL,KA-50,Automatic,"₹5,51,000",hatchback,RXT 1.0 AMT (O)Automatic,1.0,,,1.0,1.0,,,
silver,2017 Hyundai Grand i10,"33,077 KM",1ST,PETROL,DL-8C,Automatic,"₹5,30,000",hatchback,SPORTZ (O) AT 1.2 KAPPA VTVTAutomatic,1.0,1.0,,,1.0,,1.0,
silver,2019 Maruti Baleno,"22,016 KM",2ND,PETROL,DL-1C,Manual,"₹6,06,000",hatchback,DELTA PETROL 1.2Manual,1.0,,,,1.0,,1.0,
silver,2019 Tata Tiago,"58,180 KM",1ST,PETROL,MH-12,Manual,"₹5,12,000",hatchback,XZ PETROLManual,1.0,,,,1.0,,1.0,
silver,2019 Datsun Redi Go,"46,624 KM",1ST,PETROL,KA-05,Manual,"₹3,63,000",hatchback,S 1.0Manual,1.0,,,,,,,
silver,2021 Maruti Swift,"39,949 KM",1ST,PETROL,TN-09,Manual,"₹7,31,000",hatchback,VXIManual,1.0,,,,1.0,,1.0,
silver,2016 Maruti Swift,"58,408 KM",1ST,PETROL,HR-51,Manual,"₹4,14,000",hatchback,VXIManual,,,,,,,,
silver,2017 Maruti Baleno,"61,829 KM",1ST,PETROL,TN-22,Automatic,"₹6,34,000",hatchback,ZETA CVT PETROL 1.2Automatic,1.0,1.0,,,1.0,1.0,1.0,
silver,2016 Maruti Baleno,"93,102 KM",2ND,PETROL,KA-51,Manual,"₹6,47,400",hatchback,ZETA PETROL 1.2Manual,1.0,1.0,,,1.0,1.0,1.0,
silver,2014 Maruti Wagon R 1.0,"58,461 KM",1ST,CNG,MH-02,Manual,"₹3,50,000",hatchback,LXI CNGManual,,,,,,,,
silver,2016 Hyundai Grand i10,"69,587 KM",2ND,PETROL,TN-39,Manual,"₹4,35,000",hatchback,SPORTZ 1.2 KAPPA VTVTManual,,,,,1.0,,1.0,
silver,2017 Maruti IGNIS,"42,967 KM",1ST,PETROL,GJ-06,Automatic,"₹5,55,000",hatchback,DELTA 1.2 AMTAutomatic,1.0,,,,,,1.0,
silver,2021 Hyundai NEW SANTRO,"7,429 KM",1ST,PETROL,KA-53,Manual,"₹6,23,000",hatchback,SPORTZ 1.1Manual,,,,,,,,
silver,2021 Maruti Baleno,"52,496 KM",1ST,PETROL,GJ-27,Manual,"₹6,55,000",hatchback,DELTA PETROL 1.2Manual,1.0,,,,1.0,,1.0,
silver,2016 Maruti Wagon R 1.0,"47,166 KM",1ST,PETROL,TN-05,Automatic,"₹4,17,000",hatchback,VXI AMTAutomatic,,,,,,,,
silver,2016 Honda Jazz,"1,12,885 KM",1ST,PETROL,TN-02,Automatic,"₹5,55,000",hatchback,1.2L I-VTEC V ATAutomatic,1.0,1.0,,,1.0,,1.0,
silver,2016 Maruti Celerio,"36,607 KM",2ND,PETROL,KA-03,Automatic,"₹4,55,000",hatchback,ZXI AMTAutomatic,,,,,,,,
silver,2018 Honda Jazz,"19,416 KM",2ND,PETROL,UP-80,Automatic,"₹7,56,000",hatchback,1.2L I-VTEC VX CVTAutomatic,,,,,,,,
silver,2017 Maruti Alto 800,"99,056 KM",1ST,PETROL,KA-05,Manual,"₹3,03,000",hatchback,VXIManual,,,,,,,,
silver,2018 Hyundai Elite i20,"53,973 KM",1ST,PETROL,TS-08,Manual,"₹6,82,000",hatchback,SPORTZ 1.2Manual,1.0,,,1.0,,,1.0,
silver,2021 Maruti Baleno,"7,279 KM",1ST,PETROL,MH-12,Automatic,"₹8,93,000",hatchback,ZETA CVT PETROL 1.2Automatic,1.0,1.0,,1.0,1.0,1.0,1.0,
silver,2013 Maruti Swift,"46,565 KM",1ST,PETROL,KA-05,Manual,"₹5,22,000",hatchback,ZXIManual,,1.0,,,,,1.0,
silver,2021 Maruti Baleno,"45,356 KM",1ST,PETROL,TS-13,Automatic,"₹8,03,000",hatchback,ZETA CVT PETROL 1.2Automatic,1.0,1.0,,1.0,1.0,1.0,1.0,
silver,2015 Maruti Alto 800,"72,308 KM",2ND,PETROL,TS-08,Manual,"₹2,56,000",hatchback,LXIManual,,,,,,,,
silver,2013 Maruti Swift,"59,479 KM",1ST,CNG,DL-9C,Manual,"₹3,89,000",hatchback,VXIManual,,,,,,,,
silver,2018 Maruti Celerio,"63,071 KM",2ND,PETROL,MH-12,Manual,"₹5,31,000",hatchback,ZXI (O)Manual,1.0,1.0,,1.0,,,1.0,
silver,2016 Maruti Celerio,"91,755 KM",1ST,PETROL,TS-15,Automatic,"₹4,48,000",hatchback,VXI AMTAutomatic,,,,,,,,
silver,2018 Hyundai Grand i10,"75,688 KM",2ND,PETROL,TN-87,Manual,"₹4,77,000",hatchback,SPORTZ 1.2 KAPPA VTVTManual,1.0,,,1.0,1.0,,1.0,
silver,2017 Maruti Celerio,"44,446 KM",2ND,PETROL,TN-07,Automatic,"₹4,73,000",hatchback,ZXI AMTAutomatic,,,,,,,,
silver,2016 Hyundai Elite i20,"53,193 KM",1ST,PETROL,TS-07,Manual,"₹6,58,000",hatchback,ASTA 1.2Manual,1.0,1.0,,,1.0,,1.0,
silver,2012 Maruti Alto,"62,334 KM",1ST,PETROL,KA-05,Manual,"₹2,51,000",hatchback,LXIManual,,,,,,,,
silver,2021 Tata ALTROZ,"37,264 KM",1ST,DIESEL,TN-09,Manual,"₹8,08,000",hatchback,XT DIESELManual,1.0,,1.0,1.0,1.0,1.0,1.0,
silver,2015 Maruti Celerio,"1,06,212 KM",1ST,PETROL,HR-81,Automatic,"₹3,42,000",hatchback,ZXI AMTAutomatic,,,,,,,,
silver,2017 Maruti Swift,"45,696 KM",1ST,PETROL,TS-07,Manual,"₹6,12,000",hatchback,VXIManual,1.0,,,,,,,
silver,2016 Maruti Wagon R 1.0,"26,470 KM",2ND,PETROL,TN-02,Manual,"₹4,74,000",hatchback,VXI OPTManual,,,,,,,,
silver,2017 Maruti Celerio,"44,817 KM",1ST,PETROL,MH-02,Automatic,"₹4,24,000",hatchback,VXI AMTAutomatic,,,,,,,,
silver,2021 Hyundai GRAND I10 NIOS,"67,075 KM",1ST,CNG,DL-8C,Manual,"₹6,76,000",hatchback,SPORTZ 1.2 KAPPA VTVT CNGManual,1.0,1.0,,1.0,1.0,,1.0,
silver,2017 Maruti Baleno,"64,468 KM",1ST,PETROL,TN-07,Automatic,"₹6,19,000",hatchback,DELTA CVT PETROL 1.2Automatic,1.0,,,,1.0,,1.0,
silver,2022 Maruti Alto,"24,534 KM",1ST,CNG,GJ-01,Manual,"₹4,80,000",hatchback,LXI OPT CNGManual,1.0,,,,1.0,,,
silver,2016 Hyundai Grand i10,"65,469 KM",1ST,PETROL,KL-27,Manual,"₹4,15,000",hatchback,SPORTZ 1.2 KAPPA VTVTManual,1.0,,,,1.0,,1.0,
silver,2016 Maruti Alto 800,"75,895 KM",2ND,PETROL,KA-02,Manual,"₹3,19,000",hatchback,VXIManual,,,,,,,,
silver,2012 Renault Pulse,"72,502 KM",1ST,DIESEL,KA-41,Manual,"₹3,24,000",hatchback,RXL DIESELManual,,,,,,,,
silver,2017 Tata Tiago,"63,567 KM",1ST,PETROL,TN-11,Manual,"₹4,54,000",hatchback,XZ PETROLManual,1.0,1.0,,,1.0,,1.0,
silver,2013 Honda Brio,"27,460 KM",1ST,PETROL,GJ-04,Manual,"₹3,21,000",hatchback,S MTManual,,,,,,,,
silver,2016 Maruti Celerio,"80,840 KM",2ND,PETROL,KA-03,Automatic,"₹4,34,000",hatchback,VXI AMT (O)Automatic,1.0,,,,,,,
silver,2015 Maruti Wagon R 1.0,"90,925 KM",1ST,PETROL,TS-09,Manual,"₹3,68,000",hatchback,VXIManual,,,,,,,,
silver,2021 Hyundai GRAND I10 NIOS,"27,116 KM",1ST,CNG,MH-14,Manual,"₹7,35,000",hatchback,SPORTZ 1.2 KAPPA VTVT CNGManual,1.0,1.0,,1.0,1.0,,1.0,
silver,2010 Maruti Alto K10,"52,403 KM",2ND,PETROL,KA-53,Manual,"₹2,24,000",hatchback,VXIManual,,,,,,,,
silver,2019 Hyundai NEW SANTRO,"13,394 KM",1ST,PETROL,GJ-01,Manual,"₹4,83,000",hatchback,SPORTZ MTManual,1.0,,,1.0,,,,
silver,2012 Maruti Swift,"86,899 KM",1ST,CNG,DL-9C,Manual,"₹3,11,000",hatchback,VXIManual,,,,,,,,
silver,2015 Maruti Baleno,"44,507 KM",1ST,PETROL,KA-04,Automatic,"₹6,39,000",hatchback,DELTA CVT PETROL 1.2Automatic,1.0,,,,1.0,,1.0,
silver,2020 Maruti Baleno,"29,176 KM",1ST,PETROL,TN-22,Automatic,"₹8,79,000",hatchback,ALPHA CVT PETROL 1.2Automatic,1.0,,,,1.0,,,
silver,2020 Maruti Alto,"25,184 KM",2ND,PETROL,MH-01,Manual,"₹3,44,000",hatchback,VXI PLUSManual,1.0,,,1.0,1.0,,,
silver,2015 Maruti Celerio,"24,785 KM",1ST,PETROL,MH-14,Manual,"₹4,37,000",hatchback,VXIManual,,,,,,,,
silver,2016 Maruti Baleno,"94,499 KM",1ST,PETROL,DL-1C,Manual,"₹4,55,000",hatchback,ZETA PETROL 1.2Manual,1.0,1.0,,,1.0,,1.0,
silver,2016 Hyundai Grand i10,"1,08,726 KM",1ST,PETROL,GJ-01,Manual,"₹4,40,000",hatchback,MAGNA 1.2 KAPPA VTVTManual,1.0,,,,,,,
silver,2016 Maruti Baleno,"22,173 KM",1ST,PETROL,KA-03,Automatic,"₹6,90,000",hatchback,DELTA CVT PETROL 1.2Automatic,1.0,,,,1.0,,1.0,
silver,2019 Maruti S PRESSO,"12,584 KM",2ND,PETROL,GJ-09,Automatic,"₹4,18,000",hatchback,VXI AMTAutomatic,,,,,,,,
silver,2017 Hyundai Grand i10,"40,416 KM",2ND,PETROL,UP-32,Manual,"₹4,17,000",hatchback,MAGNA 1.2 KAPPA VTVTManual,1.0,,,,,,,
silver,2016 Maruti Celerio,"37,104 KM",1ST,PETROL,KA-20,Automatic,"₹4,87,000",hatchback,ZXI AMTAutomatic,,,,,,,,
silver,2021 Maruti Celerio,"43,282 KM",1ST,CNG,MH-12,Manual,"₹6,15,000",hatchback,VXI (O) CNGManual,1.0,,,,1.0,,,
silver,2022 Maruti Alto,"28,543 KM",1ST,CNG,GJ-24,Manual,"₹4,87,000",hatchback,LXI OPT CNGManual,1.0,,,,1.0,,,
silver,2018 Maruti Swift,"56,327 KM",1ST,PETROL,TN-05,Automatic,"₹6,65,000",hatchback,ZXI AMTAutomatic,1.0,1.0,,1.0,1.0,1.0,1.0,
silver,2017 Maruti Celerio,"48,778 KM",1ST,PETROL,KA-04,Automatic,"₹4,57,000",hatchback,VXI AMTAutomatic,,,,,,,,
silver,2017 Maruti Baleno,"52,851 KM",1ST,PETROL,KA-04,Manual,"₹6,72,000",hatchback,ZETA PETROL 1.2Manual,1.0,1.0,,,1.0,1.0,1.0,
silver,2019 Maruti Baleno,"45,987 KM",1ST,PETROL,TN-84,Automatic,"₹7,52,000",hatchback,ZETA CVT PETROL 1.2Automatic,1.0,1.0,,,1.0,1.0,1.0,
silver,2016 Maruti Alto 800,"64,842 KM",1ST,CNG,MH-05,Manual,"₹3,26,000",hatchback,LXI CNGManual,,,,,,,,
silver,2015 Maruti Swift,"33,523 KM",1ST,PETROL,KA-03,Manual,"₹5,65,600",hatchback,VXIManual,,,,,,,,
silver,2020 Maruti S PRESSO,"76,890 KM",1ST,CNG,MH-14,Manual,"₹4,79,000",hatchback,LXI (O) CNGManual,,,,,,,,
silver,2017 Hyundai Grand i10,"73,976 KM",1ST,PETROL,KA-53,Manual,"₹5,12,325",hatchback,SPORTZ (O) 1.2 KAPPA VTVTManual,1.0,,,,1.0,,1.0,
silver,2018 Maruti IGNIS,"54,008 KM",1ST,PETROL,GJ-06,Manual,"₹4,56,000",hatchback,SIGMA 1.2Manual,1.0,,,,,,,
silver,2012 Honda Brio,"60,508 KM",2ND,PETROL,KA-05,Manual,"₹3,54,000",hatchback,S MTManual,,,,,,,1.0,
silver,2018 Maruti Celerio,"59,563 KM",1ST,PETROL,TN-06,Manual,"₹4,79,000",hatchback,ZXIManual,1.0,,,1.0,,,1.0,
silver,2022 Maruti S PRESSO,"7,037 KM",1ST,PETROL,PB-10,Manual,"₹5,10,000",hatchback,VXI+Manual,,,,,,,,
silver,2016 Hyundai Grand i10,"81,835 KM",1ST,PETROL,KL-05,Manual,"₹3,94,000",hatchback,MAGNA 1.2 KAPPA VTVTManual,1.0,,,,,,,
silver,2015 Hyundai Grand i10,"62,496 KM",1ST,PETROL,KA-53,Manual,"₹4,70,000",hatchback,SPORTZ 1.2 KAPPA VTVTManual,,,,,,,,
silver,2016 Maruti Wagon R 1.0,"63,747 KM",2ND,PETROL,TS-06,Manual,"₹3,97,000",hatchback,VXIManual,,,,,,,,
